,AddressID,StopId,Latitude,Longitude,Altitude
350,350.0,,45.4667587,7.5713029,
351,351.0,,45.4777072,7.5617513,
352,352.0,,45.4604762,7.5689445,
353,353.0,,45.1872924,7.5138152,
354,354.0,,45.2688701,7.4963652,
355,355.0,,45.2692212,7.4989884,
356,356.0,,45.1901646,7.7177772,
357,357.0,,45.1808541,7.7100069,
358,358.0,,45.1818693,7.709221,
359,359.0,,45.1821547,7.7092881,
360,360.0,,45.1809014,7.7098191,
361,361.0,,45.1815801,7.709221,
362,362.0,,45.1854404,7.7147329,
363,363.0,,45.1854196,7.7149824,
364,364.0,,45.1812084,7.7174879,
365,365.0,,45.4831452,7.3722058,
366,366.0,,45.4068644,7.5028396,
367,367.0,,45.4167087,7.462841,
368,368.0,,45.4323312,7.3701411,
369,369.0,,45.4324313,7.3789927,
370,370.0,,45.4459762,7.4116731,
371,371.0,,45.4467933,7.4104606,
372,372.0,,45.4446368,7.4135991,
373,373.0,,45.4342056,7.4199452,
374,374.0,,45.4342528,7.4208996,
375,375.0,,45.435891,7.4214071,
376,376.0,,45.4305483,7.3972251,
377,377.0,,45.4294337,7.4337313,
378,378.0,,45.4221986,7.4395409,
379,379.0,,45.4197609,7.4467862,
380,380.0,,45.4211433,7.4450721,
381,381.0,,45.4228071,7.4505635,
382,382.0,,45.4161959,7.461033,
383,383.0,,45.4163659,7.4578959,
384,384.0,,45.4171758,7.4565244,
385,385.0,,45.4176329,7.459739,
386,386.0,,45.4168667,7.4580737,
387,387.0,,45.4172135,7.4582417,
388,388.0,,45.4173339,7.4565686,
389,389.0,,45.4045347,7.4410834,
390,390.0,,45.4069163,7.4438817,
391,391.0,,45.4128017,7.4457343,
392,392.0,,45.4139845,7.4516108,
393,393.0,,45.4134047,7.4608347,
394,394.0,,45.404803,7.4523592,
395,395.0,,45.404835,7.4533155,
396,396.0,,45.4067994,7.4627783,
397,397.0,,45.4038354,7.4690735,
398,398.0,,45.397756,7.4618375,
399,399.0,,45.4084432,7.4874703,
400,400.0,,45.4118387,7.4793489,
401,401.0,,45.4047046,7.4954082,
402,402.0,,44.9475698,7.0637806,
403,403.0,,44.9648527,7.0317959,
404,404.0,,44.9554476,7.0591431,
405,405.0,,45.257074,7.5403418,
406,406.0,,45.0719184,7.0534137,
407,407.0,,45.1762123,7.0760085,
408,408.0,,45.0031483,7.6911265,
409,409.0,,45.0109141,7.6708748,
410,410.0,,44.9979777,7.6813329,
411,411.0,,44.9990386,7.6774913,
412,412.0,,44.9998711,7.6783789,
413,413.0,,44.9897883,7.7034228,
414,414.0,,44.9988838,7.6734278,
415,415.0,,45.0100045,7.6565013,
416,416.0,,45.0095519,7.6578901,
417,417.0,,45.0088624,7.6575869,
418,418.0,,45.0669867,7.8516609,
419,419.0,,45.4587223,7.3048355,
420,420.0,,45.4526161,7.299408,
421,421.0,,45.4417872,7.3315015,
422,422.0,,45.4452057,7.3320957,
423,423.0,,45.2416583,7.571528,
424,424.0,,44.9317,7.5447824,
425,425.0,,44.9331813,7.5409564,
426,426.0,,45.0142539,7.5346417,
427,427.0,,45.0031067,7.540339,
428,428.0,,45.0122715,7.5310602,
429,429.0,,45.0116477,7.5347349,
430,430.0,,45.0023012,7.5336208,
431,431.0,,45.0029127,7.5316786,
432,432.0,,45.0126207,7.5288818,
433,433.0,,45.0080898,7.5387463,
434,434.0,,44.8740269,7.6083958,
435,435.0,,45.039773,6.8419351,
436,436.0,,45.0308304,6.8323832,
437,437.0,,45.0520669,6.7102553,
438,438.0,,45.4574216,7.980196,
439,439.0,,45.4573945,7.9782653,
440,440.0,,45.4588538,7.9776031,
441,441.0,,45.4258199,7.8545102,
442,442.0,,45.4260035,7.8539099,
443,443.0,,45.4454129,7.8550104,
444,444.0,,45.0135391,7.7525307,
445,445.0,,45.0167562,7.7502849,
446,446.0,,45.0127565,7.754638,
447,447.0,,44.9552008,7.1949648,
448,448.0,,44.9573722,7.1877175,
449,449.0,,44.9551401,7.2007101,
450,450.0,,44.9545706,7.1923309,
451,451.0,,44.9536102,7.1940288,
452,452.0,,44.9798842,7.1625421,
453,453.0,,44.9752622,7.154871,
454,454.0,,44.9756512,7.1680885,
455,455.0,,44.9621893,7.1891223,
456,456.0,,44.9554231,7.1960719,
457,457.0,,44.9572211,7.199757,
458,458.0,,44.9567211,7.1906223,
459,459.0,,44.9572849,7.1922987,
460,460.0,,44.9584161,7.1895307,
461,461.0,,44.9580896,7.1892303,
462,462.0,,44.958659,7.1901476,
463,463.0,,44.9545479,7.1956247,
464,464.0,,44.9595738,7.1906518,
465,465.0,,45.2874998,7.4047679,
466,466.0,,45.2897095,7.4030703,
467,467.0,,45.1066945,7.5440523,
468,468.0,,45.0950632,7.5630972,
469,469.0,,44.9431182,7.2274437,
470,470.0,,44.9443446,7.2267866,
471,471.0,,44.9472549,7.2214248,
472,472.0,,44.955235,7.2014987,
473,473.0,,44.9387724,7.2287285,
474,474.0,,44.8837562,7.3609327,
475,475.0,,44.8857306,7.3354626,
476,476.0,,44.882537,7.3204003,
477,477.0,,45.0434261,7.7724828,
478,478.0,,45.036134,7.7713808,
479,479.0,,45.0602826,7.7842201,
480,480.0,,44.9914947,7.4343889,
481,481.0,,44.9919842,7.4649658,
482,482.0,,45.4485901,8.0063458,
483,483.0,,45.4486987,8.0042813,
484,484.0,,45.447702,8.007346,
485,485.0,,45.4478976,8.0048445,
486,486.0,,44.9482469,7.8432734,
487,487.0,,44.9240275,7.8390998,
488,488.0,,44.9221892,7.8412884,
489,489.0,,44.9204951,7.8445178,
490,490.0,,45.4315214,7.6212675,
491,491.0,,45.4344547,7.5898787,
492,492.0,,45.43317,7.5702929,
493,493.0,,45.4338058,7.5738255,
494,494.0,,45.4338066,7.5740694,
495,495.0,,45.4355269,7.5736661,
496,496.0,,45.4355613,7.5734153,
497,497.0,,45.419426,7.5660897,
498,498.0,,45.4206833,7.5778873,
499,499.0,,45.4198497,7.6016166,
500,500.0,,45.4200097,7.6007862,
501,501.0,,45.4205579,7.600539,
