,RouteID,SpeedLimit,StartingPoint,ArrivalPoint,ModeOfTransport,TimeSpent,Facility,Length
28726,28726.0,1.0,2087.0,2088.0,4.0,1043.0,,0.0016549612417848451
28727,28727.0,1.0,2089.0,2090.0,4.0,1044.0,,0.0020061995544569822
28728,28728.0,1.0,2091.0,2092.0,4.0,1045.0,,0.002585031744435488
28729,28729.0,1.0,2093.0,2094.0,4.0,1046.0,,0.00036211091918240447
28730,28730.0,1.0,2095.0,2096.0,4.0,1047.0,,0.006487992965533163
28731,28731.0,1.0,2097.0,2098.0,4.0,1048.0,,0.000381128157771461
28732,28732.0,1.0,2099.0,2100.0,4.0,1049.0,,0.00037513406013058053
28733,28733.0,1.0,2101.0,2102.0,4.0,1050.0,,0.0019078400772337115
28734,28734.0,1.0,2103.0,2104.0,4.0,1051.0,,0.002312519340860463
28735,28735.0,1.0,2105.0,2106.0,4.0,1052.0,,0.00018813854630675766
28736,28736.0,1.0,2107.0,2108.0,4.0,1053.0,,6.0790695252215675e-05
28737,28737.0,1.0,2109.0,2110.0,4.0,1054.0,,0.00013385629585471642
28738,28738.0,1.0,2111.0,2112.0,4.0,1055.0,,0.0021126035021545287
28739,28739.0,1.0,2113.0,2114.0,4.0,1056.0,,0.0013765109945963051
28740,28740.0,1.0,2115.0,2116.0,4.0,1057.0,,0.011494358953005391
28741,28741.0,1.0,2117.0,2118.0,4.0,1058.0,,0.0021330558482908824
28742,28742.0,1.0,2119.0,2120.0,4.0,1059.0,,0.0011170308575284367
28743,28743.0,1.0,2121.0,2122.0,4.0,1060.0,,0.00013684774660544712
28744,28744.0,1.0,2123.0,2124.0,4.0,1061.0,,0.003183964419144153
28745,28745.0,1.0,2125.0,2126.0,4.0,1062.0,,0.0016244236840211703
28746,28746.0,1.0,2127.0,2128.0,4.0,1063.0,,0.0007306652813225643
28747,28747.0,1.0,2129.0,2130.0,4.0,1064.0,,0.0001909384603564438
28748,28748.0,1.0,2131.0,2132.0,4.0,1065.0,,0.0074044329495938305
28749,28749.0,1.0,2133.0,2134.0,4.0,1066.0,,0.0030613077333337376
28750,28750.0,1.0,2135.0,2136.0,4.0,1067.0,,0.004777798070703701
28751,28751.0,1.0,2137.0,2138.0,4.0,1068.0,,0.0047010036381475205
28752,28752.0,1.0,2139.0,2140.0,4.0,1069.0,,0.0002783994856091599
28753,28753.0,1.0,2141.0,2142.0,4.0,1070.0,,0.009038763719565022
28754,28754.0,1.0,2143.0,2144.0,4.0,1071.0,,0.0005033233450778021
28755,28755.0,1.0,2145.0,2146.0,4.0,1072.0,,0.002362778250899464
28756,28756.0,1.0,2147.0,2148.0,4.0,1073.0,,0.0003242022598683137
28757,28757.0,1.0,2149.0,2150.0,4.0,1074.0,,0.010824135914115138
28758,28758.0,1.0,2151.0,2152.0,4.0,1075.0,,0.0021852031475699672
28759,28759.0,1.0,2153.0,2154.0,4.0,1076.0,,0.01033921852260541
28760,28760.0,1.0,2155.0,2156.0,4.0,1077.0,,0.004442830294281215
28761,28761.0,1.0,2157.0,2158.0,4.0,1078.0,,0.0003560409222454668
28762,28762.0,1.0,2159.0,2160.0,4.0,1079.0,,0.00013176295595491945
28763,28763.0,1.0,2161.0,2162.0,4.0,1080.0,,8.113328646705125e-05
28764,28764.0,1.0,2163.0,2164.0,4.0,1081.0,,8.821642338692153e-05
28766,28766.0,1.0,2165.0,2166.0,4.0,1082.0,,0.02425900830618676
28767,28767.0,1.0,2167.0,2168.0,4.0,1083.0,,0.007180900004773869
28768,28768.0,1.0,2169.0,2170.0,4.0,1084.0,,0.0001632740663420546
28790,28790.0,1.0,2171.0,2172.0,4.0,1085.0,,0.0012176363133031627
28769,28769.0,1.0,2173.0,2174.0,4.0,1086.0,,0.003828448853538137
28770,28770.0,1.0,2175.0,2176.0,4.0,1087.0,,0.0089313707221095
28771,28771.0,1.0,2177.0,2178.0,4.0,1088.0,,0.0037647430451724258
28772,28772.0,1.0,2179.0,2180.0,4.0,1089.0,,0.002571188008173984
28773,28773.0,1.0,2181.0,2182.0,4.0,1090.0,,0.0003543674460636541
28774,28774.0,1.0,2183.0,2184.0,4.0,1091.0,,0.006749382856920513
28775,28775.0,1.0,2185.0,2186.0,4.0,1092.0,,0.0003794709448264358
28776,28776.0,1.0,2187.0,2188.0,4.0,1093.0,,0.008641495425366828
28777,28777.0,1.0,2189.0,2190.0,4.0,1094.0,,0.0005736617317404267
28778,28778.0,1.0,2191.0,2192.0,4.0,1095.0,,2.8120305385340248e-05
28779,28779.0,1.0,2193.0,2194.0,4.0,1096.0,,0.00014821516191859452
28780,28780.0,1.0,2195.0,2196.0,4.0,1097.0,,0.007059224529253222
28781,28781.0,1.0,2197.0,2198.0,4.0,1098.0,,0.0037285086736121606
28782,28782.0,1.0,2199.0,2200.0,4.0,1099.0,,0.0029531208023068
28783,28783.0,1.0,2201.0,2202.0,4.0,1100.0,,0.006954738866674508
28784,28784.0,1.0,2203.0,2204.0,4.0,1101.0,,0.005870672195904571
28785,28785.0,1.0,2205.0,2206.0,4.0,1102.0,,0.006434559187918124
28786,28786.0,1.0,2207.0,2208.0,4.0,1103.0,,0.0012819596428060268
28787,28787.0,1.0,2209.0,2210.0,4.0,1104.0,,5.248793199568816e-05
28788,28788.0,1.0,2211.0,2212.0,4.0,1105.0,,0.00017620005552301322
28789,28789.0,1.0,2213.0,2214.0,4.0,1106.0,,0.007341639116661282
28791,28791.0,1.0,2215.0,2216.0,4.0,1107.0,,0.016528804391269157
28792,28792.0,1.0,2217.0,2218.0,4.0,1108.0,,0.005726056690071182
28793,28793.0,1.0,2219.0,2220.0,4.0,1109.0,,0.0005449158155698826
28794,28794.0,1.0,2221.0,2222.0,4.0,1110.0,,0.00022515394930026827
28854,28854.0,1.0,2223.0,2224.0,4.0,1111.0,,0.0012243165084374428
28795,28795.0,1.0,2225.0,2226.0,4.0,1112.0,,0.00492916957888883
28796,28796.0,1.0,2227.0,2228.0,4.0,1113.0,,0.0231309368162567
28797,28797.0,1.0,2229.0,2230.0,4.0,1114.0,,2.686814402140512e-05
28798,28798.0,1.0,2231.0,2232.0,4.0,1115.0,,0.0005068987176811947
28799,28799.0,1.0,2233.0,2234.0,4.0,1116.0,,7.986740459199341e-05
28800,28800.0,1.0,2235.0,2236.0,4.0,1117.0,,0.005542048758078477
28801,28801.0,1.0,2237.0,2238.0,4.0,1118.0,,0.0029087942701217684
28802,28802.0,1.0,2239.0,2240.0,4.0,1119.0,,0.008462016872588678
28803,28803.0,1.0,2241.0,2242.0,4.0,1120.0,,0.00030313431603630757
28804,28804.0,1.0,2243.0,2244.0,4.0,1121.0,,0.0005865505697268306
28805,28805.0,1.0,2245.0,2246.0,4.0,1122.0,,0.015602519656882549
28806,28806.0,1.0,2247.0,2248.0,4.0,1123.0,,0.0004407880479025574
28807,28807.0,1.0,2249.0,2250.0,4.0,1124.0,,0.0002930807101030561
28808,28808.0,1.0,2251.0,2252.0,4.0,1125.0,,9.017368351351027e-05
28809,28809.0,1.0,2253.0,2254.0,4.0,1126.0,,7.617457790948544e-05
28810,28810.0,1.0,2255.0,2256.0,4.0,1127.0,,0.0010902862648132213
28855,28855.0,1.0,2257.0,2258.0,4.0,1128.0,,3.85524351398615e-05
28811,28811.0,1.0,2259.0,2260.0,4.0,1129.0,,0.019330637332840125
28812,28812.0,1.0,2261.0,2262.0,4.0,1130.0,,0.0005166077133794991
28813,28813.0,1.0,2263.0,2264.0,4.0,1131.0,,0.0030280108032668257
28814,28814.0,1.0,2265.0,2266.0,4.0,1132.0,,0.00020253061392962732
28815,28815.0,1.0,2267.0,2268.0,4.0,1133.0,,4.0691557233540066e-05
28816,28816.0,1.0,2269.0,2270.0,4.0,1134.0,,0.005934200521362416
28817,28817.0,1.0,2271.0,2272.0,4.0,1135.0,,0.00040940544254530493
28818,28818.0,1.0,2273.0,2274.0,4.0,1136.0,,0.000733651863483187
28819,28819.0,1.0,2275.0,2276.0,4.0,1137.0,,3.478233164386587e-05
28820,28820.0,1.0,2277.0,2278.0,4.0,1138.0,,4.729173759936578e-05
28821,28821.0,1.0,2279.0,2280.0,4.0,1139.0,,0.00024229976552899715
28822,28822.0,1.0,2281.0,2282.0,4.0,1140.0,,0.00025261795428878494
28823,28823.0,1.0,2283.0,2284.0,4.0,1141.0,,0.006320399235980345
28824,28824.0,1.0,2285.0,2286.0,4.0,1142.0,,0.00011937530416295063
28825,28825.0,1.0,2287.0,2288.0,4.0,1143.0,,0.000598191200995017
28826,28826.0,1.0,2289.0,2290.0,4.0,1144.0,,0.00260125375343033
28827,28827.0,1.0,2291.0,2292.0,4.0,1145.0,,9.764347790481266e-05
28828,28828.0,1.0,2293.0,2294.0,4.0,1146.0,,0.0018417725810887656
28829,28829.0,1.0,2295.0,2296.0,4.0,1147.0,,0.00015433967758628978
28830,28830.0,1.0,2297.0,2298.0,4.0,1148.0,,0.0010530994198333311
28831,28831.0,1.0,2299.0,2300.0,4.0,1149.0,,0.0008978800169957568
28832,28832.0,1.0,2301.0,2302.0,4.0,1150.0,,0.00020928525626701908
28833,28833.0,1.0,2303.0,2304.0,4.0,1151.0,,0.020788170702619613
28834,28834.0,1.0,2305.0,2306.0,4.0,1152.0,,0.0007495059226213724
28835,28835.0,1.0,2307.0,2308.0,4.0,1153.0,,0.0001164810098851432
28836,28836.0,1.0,2309.0,2310.0,4.0,1154.0,,3.4648418652904334e-05
28837,28837.0,1.0,2311.0,2312.0,4.0,1155.0,,0.0021497020870403795
28838,28838.0,1.0,2313.0,2314.0,4.0,1156.0,,0.0006284741247116269
28839,28839.0,1.0,2315.0,2316.0,4.0,1157.0,,0.005134864444675317
28840,28840.0,1.0,2317.0,2318.0,4.0,1158.0,,0.0009357706932041674
28841,28841.0,1.0,2319.0,2320.0,4.0,1159.0,,0.009373880588764597
28842,28842.0,1.0,2321.0,2322.0,4.0,1160.0,,0.00017404004538275854
28843,28843.0,1.0,2323.0,2324.0,4.0,1161.0,,0.0012360222998479508
28844,28844.0,1.0,2325.0,2326.0,4.0,1162.0,,6.259008107940297e-05
28845,28845.0,1.0,2327.0,2328.0,4.0,1163.0,,0.0024111094241713
28846,28846.0,1.0,2329.0,2330.0,4.0,1164.0,,3.2703208280340466e-05
28847,28847.0,1.0,2331.0,2332.0,4.0,1165.0,,0.0018837709883054007
28848,28848.0,1.0,2333.0,2334.0,4.0,1166.0,,0.004302304458098142
28849,28849.0,1.0,2335.0,2336.0,4.0,1167.0,,0.002508398307899828
28850,28850.0,1.0,2337.0,2338.0,4.0,1168.0,,0.005373588040488972
28851,28851.0,1.0,2339.0,2340.0,4.0,1169.0,,0.015735811915409667
28852,28852.0,1.0,2341.0,2342.0,4.0,1170.0,,0.002450363970882121
28853,28853.0,1.0,2343.0,2344.0,4.0,1171.0,,0.0013580715235484517
28857,28857.0,1.0,2345.0,2346.0,4.0,1172.0,,0.001593572827165972
28858,28858.0,1.0,2347.0,2348.0,4.0,1173.0,,0.0004444065712673639
28859,28859.0,1.0,2349.0,2350.0,4.0,1174.0,,0.00016910150656933314
28860,28860.0,1.0,2351.0,2352.0,4.0,1175.0,,0.0003563655417498776
28861,28861.0,1.0,2353.0,2354.0,4.0,1176.0,,5.004537910923607e-05
28862,28862.0,1.0,2355.0,2356.0,4.0,1177.0,,0.0013443782941355467
28863,28863.0,1.0,2357.0,2358.0,4.0,1178.0,,0.0005889851563585733
28864,28864.0,1.0,2359.0,2360.0,4.0,1179.0,,7.681545152532206e-05
28865,28865.0,1.0,2361.0,2362.0,4.0,1180.0,,0.0012374177077889405
28866,28866.0,1.0,2363.0,2364.0,4.0,1181.0,,0.0020448504208726848
28902,28902.0,1.0,2365.0,2366.0,4.0,1182.0,,0.0028599141112241977
28867,28867.0,1.0,2367.0,2368.0,4.0,1183.0,,0.009084605440651167
28868,28868.0,1.0,2369.0,2370.0,4.0,1184.0,,0.0009499593063214785
28869,28869.0,1.0,2371.0,2372.0,4.0,1185.0,,0.0004588974521025815
28870,28870.0,1.0,2373.0,2374.0,4.0,1186.0,,6.773984650495283e-05
28871,28871.0,1.0,2375.0,2376.0,4.0,1187.0,,0.000221445916915504
28872,28872.0,1.0,2377.0,2378.0,4.0,1188.0,,7.59538308205414e-05
28873,28873.0,1.0,2379.0,2380.0,4.0,1189.0,,0.002133317255360974
28874,28874.0,1.0,2381.0,2382.0,4.0,1190.0,,0.000698517707984443
28875,28875.0,1.0,2383.0,2384.0,4.0,1191.0,,0.0007437723211293669
28876,28876.0,1.0,2385.0,2386.0,4.0,1192.0,,0.0063418256881775555
28877,28877.0,1.0,2387.0,2388.0,4.0,1193.0,,0.00320742315175936
28878,28878.0,1.0,2389.0,2390.0,4.0,1194.0,,0.001853001799443634
28879,28879.0,1.0,2391.0,2392.0,4.0,1195.0,,0.003639805565725074
28880,28880.0,1.0,2393.0,2394.0,4.0,1196.0,,0.0024417464413945115
28881,28881.0,1.0,2395.0,2396.0,4.0,1197.0,,0.004366604153404709
28882,28882.0,1.0,2397.0,2398.0,4.0,1198.0,,0.00505213585419846
28883,28883.0,1.0,2399.0,2400.0,4.0,1199.0,,0.0061476992994845756
28884,28884.0,1.0,2401.0,2402.0,4.0,1200.0,,0.00016504511531380652
28885,28885.0,1.0,2403.0,2404.0,4.0,1201.0,,0.0025988650581469266
28886,28886.0,1.0,2405.0,2406.0,4.0,1202.0,,0.00015610222110587734
28887,28887.0,1.0,2407.0,2408.0,4.0,1203.0,,0.005258167914268295
28888,28888.0,1.0,2409.0,2410.0,4.0,1204.0,,0.0018811677873750968
28889,28889.0,1.0,2411.0,2412.0,4.0,1205.0,,0.004905498446062221
28890,28890.0,1.0,2413.0,2414.0,4.0,1206.0,,0.006870241340403555
28891,28891.0,1.0,2415.0,2416.0,4.0,1207.0,,0.004586050698234785
28892,28892.0,1.0,2417.0,2418.0,4.0,1208.0,,0.00217048100780915
28893,28893.0,1.0,2419.0,2420.0,4.0,1209.0,,0.008833089257599895
28894,28894.0,1.0,2421.0,2422.0,4.0,1210.0,,0.0002652038445427919
28895,28895.0,1.0,2423.0,2424.0,4.0,1211.0,,0.0002862491896519048
28896,28896.0,1.0,2425.0,2426.0,4.0,1212.0,,0.004618047742515558
28897,28897.0,1.0,2427.0,2428.0,4.0,1213.0,,0.00013602574206876127
28898,28898.0,1.0,2429.0,2430.0,4.0,1214.0,,0.0023807574534034015
28899,28899.0,1.0,2431.0,2432.0,4.0,1215.0,,0.0005285932658414277
28900,28900.0,1.0,2433.0,2434.0,4.0,1216.0,,0.007325741087769206
28901,28901.0,1.0,2435.0,2436.0,4.0,1217.0,,0.00027997004957920954
28903,28903.0,1.0,2437.0,2438.0,4.0,1218.0,,0.005213134551284921
28904,28904.0,1.0,2439.0,2440.0,4.0,1219.0,,0.006163648578488434
28905,28905.0,1.0,2441.0,2442.0,4.0,1220.0,,0.00020455696031313272
28906,28906.0,1.0,2443.0,2444.0,4.0,1221.0,,0.0007493451673157413
28907,28907.0,1.0,2445.0,2446.0,4.0,1222.0,,0.001183644610839663
29008,29008.0,1.0,2447.0,2448.0,4.0,1223.0,,0.0010498015651570513
28908,28908.0,1.0,2449.0,2450.0,4.0,1224.0,,0.00663649824922744
28909,28909.0,1.0,2451.0,2452.0,4.0,1225.0,,0.00594660554200622
28910,28910.0,1.0,2453.0,2454.0,4.0,1226.0,,0.000518715781935448
28911,28911.0,1.0,2455.0,2456.0,4.0,1227.0,,0.00010497171479684001
28912,28912.0,1.0,2457.0,2458.0,4.0,1228.0,,0.00015010698082340947
28913,28913.0,1.0,2459.0,2460.0,4.0,1229.0,,0.0013372238716500707
28914,28914.0,1.0,2461.0,2462.0,4.0,1230.0,,0.0002687153933327848
28915,28915.0,1.0,2463.0,2464.0,4.0,1231.0,,0.041319855049919654
28916,28916.0,1.0,2465.0,2466.0,4.0,1232.0,,0.0002760845007714285
28917,28917.0,1.0,2467.0,2468.0,4.0,1233.0,,6.678340909605226e-05
28918,28918.0,1.0,2469.0,2470.0,4.0,1234.0,,0.009602376122119019
28919,28919.0,1.0,2471.0,2472.0,4.0,1235.0,,0.0056405362507479006
28920,28920.0,1.0,2473.0,2474.0,4.0,1236.0,,0.00011029635076150585
28921,28921.0,1.0,2475.0,2476.0,4.0,1237.0,,8.812004248568328e-05
28922,28922.0,1.0,2477.0,2478.0,4.0,1238.0,,0.00025453574603107347
28923,28923.0,1.0,2479.0,2480.0,4.0,1239.0,,0.0004583055800648237
28924,28924.0,1.0,2481.0,2482.0,4.0,1240.0,,0.00027011757532611417
28925,28925.0,1.0,2483.0,2484.0,4.0,1241.0,,0.0012204297288796663
28926,28926.0,1.0,2485.0,2486.0,4.0,1242.0,,0.011314700531576502
28927,28927.0,1.0,2487.0,2488.0,4.0,1243.0,,0.0007439060504903182
28928,28928.0,1.0,2489.0,2490.0,4.0,1244.0,,0.013132298941957062
28929,28929.0,1.0,2491.0,2492.0,4.0,1245.0,,0.0002043985099596061
28930,28930.0,1.0,2493.0,2494.0,4.0,1246.0,,0.00021994022043488919
28931,28931.0,1.0,2495.0,2496.0,4.0,1247.0,,0.006521402974337433
28932,28932.0,1.0,2497.0,2498.0,4.0,1248.0,,0.003451706224167582
28933,28933.0,1.0,2499.0,2500.0,4.0,1249.0,,0.005250586614080886
28934,28934.0,1.0,2501.0,2502.0,4.0,1250.0,,0.0025626713053215817
28935,28935.0,1.0,2503.0,2504.0,4.0,1251.0,,0.010415782569763632
28936,28936.0,1.0,2505.0,2506.0,4.0,1252.0,,9.632693136632814e-05
28937,28937.0,1.0,2507.0,2508.0,4.0,1253.0,,0.004634118842861124
28938,28938.0,1.0,2509.0,2510.0,4.0,1254.0,,6.58572628526658e-05
28939,28939.0,1.0,2511.0,2512.0,4.0,1255.0,,9.919425319703585e-05
28940,28940.0,1.0,2513.0,2514.0,4.0,1256.0,,6.737216582714729e-05
28941,28941.0,1.0,2515.0,2516.0,4.0,1257.0,,6.722298081890204e-05
28942,28942.0,1.0,2517.0,2518.0,4.0,1258.0,,0.00025931262486980855
28943,28943.0,1.0,2519.0,2520.0,4.0,1259.0,,0.00040006090243918825
28944,28944.0,1.0,2521.0,2522.0,4.0,1260.0,,0.008038713595183976
28945,28945.0,1.0,2523.0,2524.0,4.0,1261.0,,0.0009632253158274077
28946,28946.0,1.0,2525.0,2526.0,4.0,1262.0,,0.00023571605824992842
28947,28947.0,1.0,2527.0,2528.0,4.0,1263.0,,6.109678950757271e-05
28948,28948.0,1.0,2529.0,2530.0,4.0,1264.0,,0.000506170611751836
28949,28949.0,1.0,2531.0,2532.0,4.0,1265.0,,0.000589049312247594
28950,28950.0,1.0,2533.0,2534.0,4.0,1266.0,,0.0009568268481944492
28951,28951.0,1.0,2535.0,2536.0,4.0,1267.0,,4.973800642644179e-05
28952,28952.0,1.0,2537.0,2538.0,4.0,1268.0,,0.0006078373932714156
28953,28953.0,1.0,2539.0,2540.0,4.0,1269.0,,0.00011229683284261072
28954,28954.0,1.0,2541.0,2542.0,4.0,1270.0,,0.00021175572139868446
28955,28955.0,1.0,2543.0,2544.0,4.0,1271.0,,8.856891557417368e-05
28956,28956.0,1.0,2545.0,2546.0,4.0,1272.0,,0.00018113664453985756
28957,28957.0,1.0,2547.0,2548.0,4.0,1273.0,,0.008423805014500841
28958,28958.0,1.0,2549.0,2550.0,4.0,1274.0,,0.00019920290331233665
28959,28959.0,1.0,2551.0,2552.0,4.0,1275.0,,0.0061727305472228915
28960,28960.0,1.0,2553.0,2554.0,4.0,1276.0,,0.006571869684902825
28961,28961.0,1.0,2555.0,2556.0,4.0,1277.0,,0.002415785902483507
28962,28962.0,1.0,2557.0,2558.0,4.0,1278.0,,0.03428798312022487
28963,28963.0,1.0,2559.0,2560.0,4.0,1279.0,,4.9736939239815635e-05
28964,28964.0,1.0,2561.0,2562.0,4.0,1280.0,,0.0003210130098690187
28965,28965.0,1.0,2563.0,2564.0,4.0,1281.0,,0.02059091012807772
28966,28966.0,1.0,2565.0,2566.0,4.0,1282.0,,0.005735716260248387
28967,28967.0,1.0,2567.0,2568.0,4.0,1283.0,,0.001805946314983205
28968,28968.0,1.0,2569.0,2570.0,4.0,1284.0,,0.0006612418386338913
28969,28969.0,1.0,2571.0,2572.0,4.0,1285.0,,0.0001789363608736937
28970,28970.0,1.0,2573.0,2574.0,4.0,1286.0,,0.017540995921561265
28971,28971.0,1.0,2575.0,2576.0,4.0,1287.0,,0.010696395840717597
28972,28972.0,1.0,2577.0,2578.0,4.0,1288.0,,0.0013067312284231955
28973,28973.0,1.0,2579.0,2580.0,4.0,1289.0,,0.020662404769245225
28974,28974.0,1.0,2581.0,2582.0,4.0,1290.0,,8.062254020365961e-05
28975,28975.0,1.0,2583.0,2584.0,4.0,1291.0,,0.00020927431499602375
28976,28976.0,1.0,2585.0,2586.0,4.0,1292.0,,7.256047704176798e-05
28977,28977.0,1.0,2587.0,2588.0,4.0,1293.0,,0.00010356905519310795
28978,28978.0,1.0,2589.0,2590.0,4.0,1294.0,,0.013437297541494952
28979,28979.0,1.0,2591.0,2592.0,4.0,1295.0,,0.01928228113409649
28980,28980.0,1.0,2593.0,2594.0,4.0,1296.0,,5.2656523868745433e-05
28981,28981.0,1.0,2595.0,2596.0,4.0,1297.0,,0.028704459738309117
28982,28982.0,1.0,2597.0,2598.0,4.0,1298.0,,0.007104760640628568
28983,28983.0,1.0,2599.0,2600.0,4.0,1299.0,,0.0010840106420468142
28984,28984.0,1.0,2601.0,2602.0,4.0,1300.0,,0.010357343849244242
28985,28985.0,1.0,2603.0,2604.0,4.0,1301.0,,0.00021567000353346128
28986,28986.0,1.0,2605.0,2606.0,4.0,1302.0,,7.50569875227152e-05
28987,28987.0,1.0,2607.0,2608.0,4.0,1303.0,,0.00020954830306632425
28988,28988.0,1.0,2609.0,2610.0,4.0,1304.0,,0.0001536217275843167
28989,28989.0,1.0,2611.0,2612.0,4.0,1305.0,,8.556717630233584e-05
28990,28990.0,1.0,2613.0,2614.0,4.0,1306.0,,0.00020962294492332274
28991,28991.0,1.0,2615.0,2616.0,4.0,1307.0,,0.0001529320105951509
28992,28992.0,1.0,2617.0,2618.0,4.0,1308.0,,0.003653589817760013
28993,28993.0,1.0,2619.0,2620.0,4.0,1309.0,,0.00016763267816307455
28994,28994.0,1.0,2621.0,2622.0,4.0,1310.0,,0.012173157909338808
28995,28995.0,1.0,2623.0,2624.0,4.0,1311.0,,0.002050602064006143
28996,28996.0,1.0,2625.0,2626.0,4.0,1312.0,,4.389787973913988e-05
28997,28997.0,1.0,2627.0,2628.0,4.0,1313.0,,0.0001378351158218743
28998,28998.0,1.0,2629.0,2630.0,4.0,1314.0,,0.010374424146165613
28999,28999.0,1.0,2631.0,2632.0,4.0,1315.0,,9.226195664862492e-05
29000,29000.0,1.0,2633.0,2634.0,4.0,1316.0,,0.0013656861611582717
29001,29001.0,1.0,2635.0,2636.0,4.0,1317.0,,0.0010668862620830178
29002,29002.0,1.0,2637.0,2638.0,4.0,1318.0,,5.3648435880287456e-05
29003,29003.0,1.0,2639.0,2640.0,4.0,1319.0,,0.00090781238136842
29004,29004.0,1.0,2641.0,2642.0,4.0,1320.0,,0.0011935247077554923
29005,29005.0,1.0,2643.0,2644.0,4.0,1321.0,,0.0002678693960491028
29006,29006.0,1.0,2645.0,2646.0,4.0,1322.0,,8.535714236446837e-05
29007,29007.0,1.0,2647.0,2648.0,4.0,1323.0,,0.0029950426251713767
29009,29009.0,1.0,2649.0,2650.0,4.0,1324.0,,0.007149735410667564
29010,29010.0,1.0,2651.0,2652.0,4.0,1325.0,,9.239458517917654e-05
29011,29011.0,1.0,2653.0,2654.0,4.0,1326.0,,8.730913581417414e-05
29012,29012.0,1.0,2655.0,2656.0,4.0,1327.0,,0.003611604741431709
29013,29013.0,1.0,2657.0,2658.0,4.0,1328.0,,0.0025134013523324594
29014,29014.0,1.0,2659.0,2660.0,4.0,1329.0,,0.0007481931866325314
29015,29015.0,1.0,2661.0,2662.0,4.0,1330.0,,0.0005503002021887957
29016,29016.0,1.0,2663.0,2664.0,4.0,1331.0,,0.002541229265902862
29017,29017.0,1.0,2665.0,2666.0,4.0,1332.0,,0.014172303812459413
29018,29018.0,1.0,2667.0,2668.0,4.0,1333.0,,0.005977951743311531
29029,29029.0,1.0,2669.0,2670.0,4.0,1334.0,,0.0033102353588702793
29019,29019.0,1.0,2671.0,2672.0,4.0,1335.0,,0.006753065990379405
29020,29020.0,1.0,2673.0,2674.0,4.0,1336.0,,0.0019302792693939414
29021,29021.0,1.0,2675.0,2676.0,4.0,1337.0,,5.593745355850414e-05
29022,29022.0,1.0,2677.0,2678.0,4.0,1338.0,,0.0025162487094056484
29023,29023.0,1.0,2679.0,2680.0,4.0,1339.0,,0.0003424682209591744
29024,29024.0,1.0,2681.0,2682.0,4.0,1340.0,,0.0014083082029309095
29025,29025.0,1.0,2683.0,2684.0,4.0,1341.0,,0.00014323918631926834
29026,29026.0,1.0,2685.0,2686.0,4.0,1342.0,,0.0001456946128318479
29027,29027.0,1.0,2687.0,2688.0,4.0,1343.0,,5.5099986805225935e-05
29028,29028.0,1.0,2689.0,2690.0,4.0,1344.0,,7.348417106509775e-05
29030,29030.0,1.0,2691.0,2692.0,4.0,1345.0,,0.0027535882152753405
29031,29031.0,1.0,2693.0,2694.0,4.0,1346.0,,0.018647759444729496
29032,29032.0,1.0,2695.0,2696.0,4.0,1347.0,,0.002737142369390796
29033,29033.0,1.0,2697.0,2698.0,4.0,1348.0,,0.0038456766522992564
29034,29034.0,1.0,2699.0,2700.0,4.0,1349.0,,0.0029726991515574668
29035,29035.0,1.0,2701.0,2702.0,4.0,1350.0,,0.0002711474734036736
29036,29036.0,1.0,2703.0,2704.0,4.0,1351.0,,0.0005135618961159782
29037,29037.0,1.0,2705.0,2706.0,4.0,1352.0,,4.6749603164052364e-05
29038,29038.0,1.0,2707.0,2708.0,4.0,1353.0,,0.005904395183385766
29039,29039.0,1.0,2709.0,2710.0,4.0,1354.0,,0.0017435143489347225
29040,29040.0,1.0,2711.0,2712.0,4.0,1355.0,,0.0047738268799206
29072,29072.0,1.0,2713.0,2714.0,4.0,1356.0,,0.001242259339522548
29041,29041.0,1.0,2715.0,2716.0,4.0,1357.0,,0.009315750746693606
29042,29042.0,1.0,2717.0,2718.0,4.0,1358.0,,0.0015787832542257182
29043,29043.0,1.0,2719.0,2720.0,4.0,1359.0,,0.0012401994708607913
29044,29044.0,1.0,2721.0,2722.0,4.0,1360.0,,0.0018991882982051537
29045,29045.0,1.0,2723.0,2724.0,4.0,1361.0,,0.0011745769219049533
29046,29046.0,1.0,2725.0,2726.0,4.0,1362.0,,0.007015480681583707
29047,29047.0,1.0,2727.0,2728.0,4.0,1363.0,,0.031038283314441494
29048,29048.0,1.0,2729.0,2730.0,4.0,1364.0,,6.865345579645587e-05
29049,29049.0,1.0,2731.0,2732.0,4.0,1365.0,,0.00033725544288904104
29050,29050.0,1.0,2733.0,2734.0,4.0,1366.0,,0.020609718201915546
29051,29051.0,1.0,2735.0,2736.0,4.0,1367.0,,0.00045457701549597766
29052,29052.0,1.0,2737.0,2738.0,4.0,1368.0,,0.011183481221715766
29053,29053.0,1.0,2739.0,2740.0,4.0,1369.0,,0.014283926518868778
29054,29054.0,1.0,2741.0,2742.0,4.0,1370.0,,6.496430459403825e-05
29055,29055.0,1.0,2743.0,2744.0,4.0,1371.0,,0.007180874119029262
29056,29056.0,1.0,2745.0,2746.0,4.0,1372.0,,0.00015269923620446946
29057,29057.0,1.0,2747.0,2748.0,4.0,1373.0,,0.004180852304841134
29058,29058.0,1.0,2749.0,2750.0,4.0,1374.0,,0.010163283206015134
29059,29059.0,1.0,2751.0,2752.0,4.0,1375.0,,0.0025684049367108138
